grid_id,lat,lon
GRID_000514,8.95289324480443,77.01808251815012
GRID_000515,8.95289324480443,77.02808251815013
GRID_000516,8.95289324480443,77.04808251815014
GRID_000517,8.95289324480443,77.05808251815014
GRID_000518,8.95289324480443,77.08808251815016
GRID_000519,8.95289324480443,77.09808251815016
GRID_000520,8.95289324480443,77.10808251815017
GRID_000521,8.95289324480443,77.11808251815017
GRID_000522,8.96289324480443,76.87808251815005
GRID_000523,8.96289324480443,76.88808251815006
GRID_000524,8.96289324480443,76.89808251815006
GRID_000525,8.96289324480443,76.90808251815007
GRID_000526,8.96289324480443,76.91808251815007
GRID_000527,8.96289324480443,76.92808251815008
GRID_000528,8.96289324480443,76.93808251815008
GRID_000529,8.96289324480443,76.99808251815011
GRID_000530,8.96289324480443,77.00808251815012
GRID_000531,8.96289324480443,77.01808251815012
GRID_000532,8.96289324480443,77.02808251815013
GRID_000533,8.96289324480443,77.03808251815013
GRID_000534,8.96289324480443,77.06808251815015
GRID_000535,8.96289324480443,77.10808251815017
GRID_000536,8.96289324480443,77.11808251815017
GRID_000537,8.97289324480443,76.91808251815007
GRID_000538,8.97289324480443,76.92808251815008
GRID_000539,8.97289324480443,76.98808251815011
GRID_000540,8.97289324480443,76.99808251815011
GRID_000541,8.97289324480443,77.01808251815012
GRID_000542,8.97289324480443,77.05808251815014
GRID_000543,8.97289324480443,77.06808251815015
GRID_000544,8.97289324480443,77.07808251815015
GRID_000545,8.98289324480443,76.93808251815008
GRID_000546,8.98289324480443,77.04808251815014
GRID_000547,8.98289324480443,77.06808251815015
GRID_000548,8.98289324480443,77.07808251815015
GRID_000549,8.98289324480443,77.08808251815016
GRID_000550,8.98289324480443,77.09808251815016
GRID_000551,8.99289324480443,76.95808251815009
GRID_000552,8.99289324480443,76.9680825181501
GRID_000553,8.99289324480443,77.01808251815012
GRID_000554,8.99289324480443,77.03808251815013
GRID_000555,8.99289324480443,77.05808251815014
GRID_000556,8.99289324480443,77.06808251815015
GRID_000557,8.99289324480443,77.07808251815015
GRID_000558,8.99289324480443,77.09808251815016
GRID_000559,9.00289324480443,76.91808251815007
GRID_000560,9.00289324480443,76.92808251815008
GRID_000561,9.00289324480443,76.93808251815008
GRID_000562,9.00289324480443,76.99808251815011
GRID_000563,9.00289324480443,77.00808251815012
GRID_000564,9.00289324480443,77.01808251815012
GRID_000565,9.00289324480443,77.02808251815013
GRID_000566,9.00289324480443,77.03808251815013
GRID_000567,9.00289324480443,77.05808251815014
GRID_000568,9.00289324480443,77.06808251815015
GRID_000569,9.00289324480443,77.07808251815015
GRID_000570,9.00289324480443,77.08808251815016
GRID_000571,9.00289324480443,77.09808251815016
GRID_000572,9.01289324480443,76.91808251815007
GRID_000573,9.01289324480443,76.92808251815008
GRID_000574,9.01289324480443,76.93808251815008
GRID_000575,9.01289324480443,77.01808251815012
GRID_000576,9.01289324480443,77.02808251815013
GRID_000577,9.01289324480443,77.06808251815015
GRID_000578,9.01289324480443,77.07808251815015
